date;location;avgtemp_c;totalprecip_mm;avghumidity;uv;feedintake (gm/bird/day);bodyweight (gm/bird);age(day)
2023-08-03;Bago;26,1;26,95;91;6;103;1054;21
2023-08-04;Bago;25,5;24,85;92;6;113;1121;22
2023-08-05;Bago;27;10,8;84;7;118;1232;23
2023-08-06;Bago;25,9;13,95;90;6;128;1243;24
2023-08-07;Bago;25,3;50,35;91;6;133;1359;25
2023-08-08;Bago;24,4;25,7;95;6;145;1459;26
2023-08-09;Bago;24,5;7,8;90;6;152;1508;27
2023-08-10;Bago;25,5;28,9;87;6;152;1603;28
2023-08-11;Bago;26,3;21,7;87;6;157;1677;29
2023-08-12;Bago;27,1;15,45;83;7;165;1724;30
2023-08-13;Bago;27,2;11,8;83;7;176;1735;31
2023-08-14;Bago;27;23,8;84;7;176;2042;32
2023-08-15;Bago;26,7;49,6;86;6;182;2170;33
2023-08-16;Bago;26,4;42,2;85;6;191;2239;34
2023-08-17;Bago;25,9;18,95;88;6;204;2362;35
2023-08-18;Bago;25,9;3,55;86;6;208;2501;36
2023-08-19;Bago;27,4;11,75;81;7;213;2532;37
2023-08-20;Bago;27,8;12,45;81;7;213;2552;38
2023-08-21;Bago;26,5;26,6;89;6;218;2574;39
2023-08-22;Bago;25,2;17,2;91;6;227;2749;40
2023-08-23;Bago;26,1;12,4;87;7;228;2930;41
2023-08-24;Bago;26,1;26,9;86;6;235;3149;42
2023-08-25;Bago;25,2;9,1;91;6;13;67;1
2023-08-26;Bago;26,8;15;84;7;18;84;2
2023-08-27;Bago;26,2;7,5;89;6;21;94;3
2023-08-28;Bago;26,4;53,4;89;6;26;112;4
2023-08-29;Bago;26,9;22,9;86;7;28;158;5
2023-08-30;Bago;27,2;32,7;85;7;29;177;6
2023-08-31;Bago;27;15,8;85;7;34;228;7
2023-09-01;Bago;27,4;8;83;7;38;268;8
2023-09-02;Bago;26,8;24,7;87;6;42;287;9
2023-09-03;Bago;25,8;63,3;94;6;51;347;10
2023-09-04;Bago;26,2;12;92;6;52;377;11
2023-09-05;Bago;25,8;3,1;92;6;56;380;12
2023-09-06;Bago;25,1;5,9;94;6;68;483;13
2023-09-07;Bago;25,8;15;90;6;73;534;14
2023-09-08;Bago;26,3;39,8;90;6;81;581;15
2023-09-09;Bago;25,9;12,9;92;6;85;664;16
2023-09-10;Bago;26,3;18,9;89;7;86;723;17
2023-09-11;Bago;25,5;15,7;92;6;96;755;18
2023-09-12;Bago;24;28,8;98;5;102;767;19
2023-09-13;Bago;24,1;14,4;96;6;103;918;20
2023-09-14;Bago;24;18;97;6;115;1026;21
2023-09-15;Bago;25;0;93;6;117;1141;22
2023-09-16;Bago;24,5;20,3;95;6;122;1232;23
2023-09-17;Bago;24,8;9,1;94;6;130;1281;24
2023-09-18;Bago;25;24,6;95;6;144;1288;25
2023-09-19;Bago;24,1;24,14;97;5;149;1301;26
2023-09-20;Bago;25,5;0,14;89;6;151;1552;27
2023-09-21;Bago;27,3;7,83;85;7;159;1565;28
2023-09-22;Bago;27,6;2,57;83;7;165;1568;29
2023-09-23;Bago;27,3;4,41;86;7;167;1810;30
2023-09-24;Bago;27,4;7,58;87;7;168;1888;31
2023-09-25;Bago;27,4;3,5;85;7;186;1918;32
2023-09-26;Bago;27,8;10,11;85;7;190;1946;33
2023-09-27;Bago;26,2;3,38;90;6;192;2178;34
2023-09-28;Bago;24,9;36,78;95;6;196;2212;35
2023-09-29;Bago;24,7;42,21;95;6;197;2476;36
2023-09-30;Bago;24;63,49;97;6;208;2555;37
2023-10-01;Bago;24,3;6,26;97;6;214;2621;38
2023-10-02;Bago;24,6;11,92;95;6;218;2838;39
2023-10-03;Bago;25,3;7,11;91;6;227;2959;40
2023-10-04;Bago;26,8;5,46;85;7;229;3006;41
2023-10-05;Bago;27;13,39;87;7;233;3159;42
2023-10-06;Bago;26,1;13,62;92;6;15;59;1
2023-10-07;Bago;24,8;10,59;94;6;17;72;2
2023-10-08;Bago;25,2;23,97;93;6;19;96;3
2023-10-09;Bago;24,7;10,71;94;6;27;112;4
2023-10-10;Bago;25,7;17,92;89;6;30;141;5
2023-10-11;Bago;25,9;12,01;88;6;31;167;6
2023-10-12;Bago;25,7;6,57;89;6;34;205;7
2023-10-13;Bago;26,8;9,61;85;7;39;240;8
2023-10-14;Bago;27,1;3,16;83;7;48;268;9
2023-10-15;Bago;26,8;0,11;82;7;48;331;10
2023-10-16;Bago;26,4;16,95;87;6;56;391;11
2023-10-17;Bago;26,9;9,36;84;7;59;412;12
2023-10-18;Bago;26,7;7,76;84;7;64;464;13
2023-10-19;Bago;26,7;4,01;85;7;66;474;14
2023-10-20;Bago;27;6,01;85;7;78;582;15
2023-10-21;Bago;27,2;3,41;82;7;79;618;16
2023-10-22;Bago;26,7;7,49;84;7;88;643;17
2023-10-23;Bago;25,1;14,5;89;6;93;717;18
2023-10-24;Bago;26,6;11,08;84;7;106;897;19
2023-10-25;Bago;26,8;0,8;84;7;111;936;20
2023-10-26;Bago;26,9;7,39;84;7;119;1060;21
2023-10-27;Bago;25,7;3,82;87;6;120;1081;22
2023-10-28;Bago;26,3;11,39;86;7;130;1242;23
2023-10-29;Bago;26,1;2,86;87;6;136;1299;24
2023-10-30;Bago;26,7;12,34;85;7;143;1374;25
2023-10-31;Bago;25,1;1,78;87;7;148;1404;26
2023-11-01;Bago;26,6;0,59;81;7;152;1624;27
2023-11-02;Bago;26,8;5,9;82;7;156;1660;28
2023-11-03;Bago;27,2;2,15;81;7;166;1737;29
2023-11-04;Bago;27,4;0,84;80;7;167;1778;30
2023-11-05;Bago;27,6;0,08;79;7;180;2012;31
2023-11-06;Bago;27,5;0,03;80;8;184;2120;32
2023-11-07;Bago;27,5;0,89;80;7;190;2199;33
2023-11-08;Bago;27,3;0,76;81;7;198;2315;34
2023-11-09;Bago;27,5;0,14;79;7;202;2442;35
2023-11-10;Bago;27,4;0,02;79;7;208;2540;36
2023-11-11;Bago;27,3;11,08;82;7;209;2593;37
2023-11-12;Bago;27,2;1,75;82;7;217;2715;38
2023-11-13;Bago;27,1;8,5;80;7;223;2881;39
2023-11-14;Bago;27,3;0,54;76;7;226;2984;40
2023-11-15;Bago;26,9;3,29;80;7;230;3077;41
2023-11-16;Bago;27,2;6,22;79;8;234;3109;42
2023-11-17;Bago;25,8;8,17;81;7;12;67;1
2023-11-18;Bago;26,1;0,01;79;7;15;80;2
2023-11-19;Bago;25,7;0,58;82;7;19;112;3
2023-11-20;Bago;26;0,63;82;7;22;127;4
2023-11-21;Bago;26,3;1,67;81;7;28;148;5
2023-11-22;Bago;26,2;3,33;82;7;36;171;6
2023-11-23;Bago;26,2;2,31;78;7;36;208;7
2023-11-24;Bago;26,2;0;73;8;38;220;8
2023-11-25;Bago;25,9;0;74;8;44;258;9
2023-11-26;Bago;25,7;0;73;8;54;319;10
2023-11-27;Bago;26;0;73;8;58;342;11
2023-11-28;Bago;26,2;0;71;8;58;434;12
2023-11-29;Bago;25,3;0;72;8;65;509;13
2023-11-30;Bago;25,6;0;71;8;68;513;14
2023-12-01;Bago;26,4;0;69;8;72;562;15
2023-12-02;Bago;26,9;1,03;70;7;79;597;16
2023-12-03;Bago;26,4;6,41;79;8;90;751;17
2023-12-04;Bago;27;0,02;73;7;92;823;18
2023-12-05;Bago;27,2;0,73;74;8;99;895;19
2023-12-06;Bago;26,9;2,44;76;8;106;973;20
2023-12-07;Bago;26,5;1,65;73;7;113;978;21
2023-12-08;Bago;26,9;3,98;76;7;120;1055;22
2023-12-09;Bago;27,1;0,46;76;7;120;1226;23
2023-12-10;Bago;26,9;2,53;78;7;136;1249;24
2023-12-11;Bago;27,2;0,07;76;7;143;1301;25
2023-12-12;Bago;27,1;0,87;75;7;146;1322;26
2023-12-13;Bago;27,1;0,19;72;7;154;1495;27
2023-12-14;Bago;27,1;0;68;8;164;1731;28
2023-12-15;Bago;26,9;0;70;8;168;1748;29
2023-12-16;Bago;25,9;0;69;8;169;1784;30
2023-12-17;Bago;25;0;65;8;172;2004;31
2023-12-18;Bago;25,5;0;62;8;187;2044;32
2023-12-19;Bago;25,1;0;62;8;190;2113;33
2023-12-20;Bago;24,8;0;63;8;196;2200;34
2023-12-21;Bago;25,2;0;63;8;198;2246;35
2023-12-22;Bago;26;0;62;8;204;2335;36
2023-12-23;Bago;25,8;0;56;8;213;2419;37
2023-12-24;Bago;24,3;0;57;8;217;2761;38
2023-12-25;Bago;24,7;0;58;8;218;2857;39
2023-12-26;Bago;25,4;0;60;8;225;2870;40
2023-12-27;Bago;25,7;0;61;8;226;2996;41
2023-12-28;Bago;25,6;0;59;8;233;2999;42
2023-12-29;Bago;24,9;0;57;8;14;58;1
2023-12-30;Bago;24,5;0;57;8;19;74;2
2023-12-31;Bago;24,4;0;57;8;21;97;3
2024-01-01;Bago;24;0;55;8;22;114;4
2024-01-02;Bago;23,4;0;50;8;31;159;5
2024-01-03;Bago;23,5;0;50;8;32;165;6
2024-01-04;Bago;23,9;0;48;8;34;206;7
2024-01-05;Bago;24,4;0;52;8;40;262;8
2024-01-06;Bago;24,5;0;51;8;48;308;9
2024-01-07;Bago;24,9;0;49;8;52;333;10
2024-01-08;Bago;25,5;0;43;8;58;345;11
2024-01-09;Bago;24,7;0;41;8;59;384;12
2024-01-10;Bago;24,1;0;44;8;66;494;13
2024-01-11;Bago;23,7;0;44;8;68;541;14
2024-01-12;Bago;24,2;0;45;8;69;614;15
2024-01-13;Bago;24,1;0;46;8;86;667;16
2024-01-14;Bago;24,6;0;47;8;90;716;17
2024-01-15;Bago;25,8;0;48;8;97;787;18
2024-01-16;Bago;25,6;0;55;7;101;886;19
2024-01-17;Bago;26,3;0;54;8;106;979;20
2024-01-18;Bago;25,9;0;41;8;112;1042;21
2024-01-19;Bago;24;0;33;8;120;1075;22
2024-01-20;Bago;23,4;0;35;8;127;1240;23
2024-01-21;Bago;23,2;0;48;8;136;1348;24
2024-01-22;Bago;22,4;0;45;8;141;1416;25
2024-01-23;Bago;24;0;49;8;148;1427;26
2024-01-24;Bago;24,8;0;44;8;153;1602;27
2024-01-25;Bago;25,8;0;52;8;162;1705;28
2024-01-26;Bago;25,8;0,56;63;7;169;1751;29
2024-01-27;Bago;26,5;0;61;8;175;1754;30
2024-01-28;Bago;24,1;3,56;71;6;180;1973;31
2024-01-29;Bago;25,8;0,02;67;7;187;2012;32
2024-01-30;Bago;25,6;0;56;8;192;2111;33
2024-01-31;Bago;25,7;0,04;60;7;193;2343;34
2024-02-01;Bago;24,3;0;26;8;204;2440;35
2024-02-02;Bago;24,8;0;32;8;206;2557;36
2024-02-03;Bago;25,2;0;39;8;207;2623;37
2024-02-04;Bago;25,4;0;45;8;211;2701;38
2024-02-05;Bago;25,4;0;46;8;214;2869;39
2024-02-06;Bago;25,8;0;49;9;217;2958;40
2024-02-07;Bago;26,7;0;46;9;229;2987;41
2024-02-08;Bago;27,3;0;51;9;233;3063;42
2024-02-09;Bago;27,3;0;48;9;14;58;1
2024-02-10;Bago;26,9;0;36;9;16;76;2
2024-02-11;Bago;27,5;0;47;9;24;95;3
2024-02-12;Bago;28,3;0;41;9;25;132;4
2024-02-13;Bago;28,3;0;28;9;25;163;5
2024-02-14;Bago;28,3;0;37;9;35;164;6
2024-02-15;Bago;28,2;0;29;9;40;228;7
2024-02-16;Bago;28,5;0;26;9;42;232;8
2024-02-17;Bago;28;0;35;9;48;258;9
2024-02-18;Bago;25,8;0;27;9;53;331;10
2024-02-19;Bago;25,1;0;34;9;58;331;11
2024-02-20;Bago;24,8;0;41;8;64;439;12
2024-02-21;Bago;24,9;0;52;8;68;500;13
2024-02-22;Bago;26,2;0;61;8;68;526;14
2024-02-23;Bago;27,1;0;54;9;82;547;15
2024-02-24;Bago;27,8;0;44;9;85;663;16
2024-02-25;Bago;28,9;0;28;9;88;676;17
2024-02-26;Bago;30;0;26;9;95;715;18
2024-02-27;Bago;30,1;0;27;9;100;855;19
2024-02-28;Bago;30,6;0;36;9;101;980;20
2024-02-29;Bago;30,2;0;33;9;119;1054;21
2024-03-01;Bago;29,5;0;40;9;123;1097;22
2024-03-02;Bago;29;0;35;9;128;1168;23
2024-03-03;Bago;28,2;0;34;9;134;1273;24
2024-03-04;Bago;27,7;0;40;9;138;1349;25
2024-03-05;Bago;28,9;0;49;9;145;1530;26
2024-03-06;Bago;29,6;0;53;9;158;1589;27
2024-03-07;Bago;28,9;0;44;9;161;1674;28
2024-03-08;Bago;29,5;0;41;9;170;1768;29
2024-03-09;Bago;29,4;0;46;9;176;1796;30
2024-03-10;Bago;29,4;0;43;9;180;2010;31
2024-03-11;Bago;28,9;0;29;9;183;2102;32
2024-03-12;Bago;28,7;0;34;9;192;2113;33
2024-03-13;Bago;27,3;0;40;9;197;2211;34
2024-03-14;Bago;27,7;0;60;9;202;2292;35
2024-03-15;Bago;29,7;0;56;9;203;2360;36
2024-03-16;Bago;30,1;0;51;9;210;2617;37
2024-03-17;Bago;29,9;0;58;9;214;2628;38
2024-03-18;Bago;31,9;0;44;10;223;2855;39
2024-03-19;Bago;31,8;0;38;10;227;2902;40
2024-03-20;Bago;31,5;0,03;37;8;229;3017;41
2024-03-21;Bago;29,8;2,4;50;8;230;3187;42
2024-03-22;Bago;29;1,02;45;8;15;59;1
2024-03-23;Bago;29;0;35;9;15;77;2
2024-03-24;Bago;29;0;50;9;23;96;3
2024-03-25;Bago;30,6;0;45;9;25;124;4
2024-03-26;Bago;31,7;0;37;9;28;150;5
2024-03-27;Bago;32,4;0;34;10;29;193;6
2024-03-28;Bago;30,9;0;37;10;38;200;7
2024-03-29;Bago;30,9;0;35;10;39;252;8
2024-03-30;Bago;31;0;36;10;44;290;9
2024-03-31;Bago;31,4;0;40;10;49;349;10
2024-04-01;Bago;31,6;0;41;10;58;389;11
2024-04-02;Bago;32,3;0;44;10;62;450;12
2024-04-03;Bago;32,2;0;47;10;70;453;13
2024-04-04;Bago;32,3;0;51;10;76;537;14
2024-04-05;Bago;32,4;0;58;10;81;583;15
2024-04-06;Bago;32,5;0;56;10;84;622;16
2024-04-07;Bago;32,8;0;50;10;86;669;17
2024-04-08;Bago;32,7;0;54;10;93;759;18
2024-04-09;Bago;34;0;51;10;106;874;19
2024-04-10;Bago;33,5;0;50;10;112;890;20
2024-04-11;Bago;33,9;0;47;10;112;1014;21
2024-04-12;Bago;34,2;1,16;35;9;115;1107;22
2024-04-13;Bago;34,5;0;34;10;117;1192;23
2024-04-14;Bago;33,9;0;42;10;126;1258;24
2024-04-15;Bago;33,7;0;49;10;128;1323;25
2024-04-16;Bago;33,6;0;38;10;150;1349;26
2024-04-17;Bago;33,2;0;40;10;158;1562;27
2024-04-18;Bago;32,4;0;48;10;164;1647;28
2024-04-19;Bago;32,2;0;53;9;168;1769;29
2024-04-20;Bago;32,1;0,01;55;9;169;1910;30
2024-04-21;Bago;32,6;0;53;10;178;1947;31
2024-04-22;Bago;32,7;0;53;10;179;1948;32
2024-04-23;Bago;32,7;0;57;9;192;2224;33
2024-04-24;Bago;33;0;54;9;196;2246;34
2024-04-25;Bago;33,4;0;49;10;202;2346;35
2024-04-26;Bago;33,3;0;52;10;203;2462;36
2024-04-27;Bago;33,3;0;51;10;209;2507;37
2024-04-28;Bago;33,9;0;54;10;211;2632;38
2024-04-29;Bago;34;0;51;10;223;2803;39
2024-04-30;Bago;33,7;0;52;10;226;2926;40
2024-05-01;Bago;33,3;0;53;10;228;2947;41
2024-05-02;Bago;33,4;0;51;10;230;3125;42
2024-05-03;Bago;33,6;0,23;52;9;15;62;1
2024-05-04;Bago;33,5;0;49;10;16;83;2
2024-05-05;Bago;33,6;0;51;10;19;95;3
2024-05-06;Bago;33,3;0;51;10;22;119;4
2024-05-07;Bago;33,8;0,01;51;10;26;145;5
2024-05-08;Bago;33,5;2,73;53;9;36;189;6
2024-05-09;Bago;33,5;2,74;49;8;40;196;7
2024-05-10;Bago;33,7;1,84;48;9;41;269;8
2024-05-11;Bago;32,9;2,89;52;8;50;269;9
2024-05-12;Bago;32,1;9,82;56;8;52;293;10
2024-05-13;Bago;33;4,25;52;8;59;345;11
2024-05-14;Bago;33,5;1,25;52;10;61;394;12
2024-05-15;Bago;34;2,03;49;9;64;423;13
2024-05-16;Bago;34,2;0,31;51;9;66;538;14
2024-05-17;Bago;31,6;9,48;62;8;69;539;15
2024-05-18;Bago;32,5;0,01;59;8;79;610;16
2024-05-19;Bago;33,3;0,25;55;10;88;755;17
2024-05-20;Bago;33,2;1,3;57;10;92;833;18
2024-05-21;Bago;32,7;8,01;58;8;98;857;19
2024-05-22;Bago;30,7;16,29;67;7;113;946;20
2024-05-23;Bago;26,8;36,5;85;6;116;1038;21
2024-05-24;Bago;27,2;88,84;83;6;120;1109;22
2024-05-25;Bago;25,6;91,97;94;6;123;1218;23
2024-05-26;Bago;26;159,59;94;6;138;1304;24
2024-05-27;Bago;27,7;45,77;87;7;138;1425;25
2024-05-28;Bago;28,4;42,67;83;7;145;1510;26
2024-05-29;Bago;28,3;35,13;83;7;152;1515;27
2024-05-30;Bago;29,4;15,22;78;7;156;1525;28
2024-05-31;Bago;29,2;18,58;79;7;170;1763;29
2024-06-01;Bago;28,3;16,32;82;7;172;1782;30
2024-06-02;Bago;26,1;22,31;91;6;182;2025;31
2024-06-03;Bago;25,5;17,33;92;6;182;2090;32
2024-06-04;Bago;27,2;8,53;82;7;192;2145;33
2024-06-05;Bago;27,9;16,27;82;7;198;2257;34
2024-06-06;Bago;26,5;15,94;89;6;204;2428;35
2024-06-07;Bago;26,8;5,24;83;7;208;2538;36
2024-06-08;Bago;27,6;4,99;79;7;209;2543;37
2024-06-09;Bago;27,8;7,2;80;7;211;2766;38
2024-06-10;Bago;27,9;8,86;82;7;212;2812;39
2024-06-11;Bago;25,9;20,71;90;6;212;2908;40
2024-06-12;Bago;25,5;18,42;89;6;227;2914;41
2024-06-13;Bago;26,2;12,09;89;6;235;3199;42
2024-06-14;Bago;26,8;22,45;87;7;14;59;1
2024-06-15;Bago;26,8;18,83;88;7;19;83;2
2024-06-16;Bago;27,6;33,64;84;7;20;104;3
2024-06-17;Bago;27,4;40,73;85;6;26;135;4
2024-06-18;Bago;26,3;25,61;88;6;31;160;5
2024-06-19;Bago;27,2;31,67;86;7;34;165;6
2024-06-20;Bago;27,6;16,8;83;7;40;222;7
2024-06-21;Bago;28,2;25,32;82;7;41;251;8
2024-06-22;Bago;28;27,65;83;7;44;293;9
2024-06-23;Bago;27,8;21,41;83;7;50;356;10
2024-06-24;Bago;27,4;10,68;84;7;51;391;11
2024-06-25;Bago;28,3;3,82;80;7;62;394;12
2024-06-26;Bago;26,1;18,46;91;6;64;421;13
2024-06-27;Bago;26,4;22,32;89;6;70;550;14
2024-06-28;Bago;27,5;8,6;83;7;76;613;15
2024-06-29;Bago;28;14,22;82;7;77;616;16
2024-06-30;Bago;28,4;11,45;79;7;92;710;17
2024-07-01;Bago;26,9;12,7;84;6;93;722;18
2024-07-02;Bago;25,7;4,54;87;6;95;753;19
2024-07-03;Bago;26,1;11,93;87;6;98;847;20
2024-07-04;Bago;26,9;20,35;84;6;113;974;21
2024-07-05;Bago;26,2;10,3;87;6;118;1035;22
2024-07-06;Bago;26,4;11,38;87;6;130;1244;23
2024-07-07;Bago;27,3;9,23;84;7;136;1342;24
2024-07-08;Bago;28;7,52;80;7;137;1363;25
2024-07-09;Bago;28,5;9,53;77;7;148;1490;26
2024-07-10;Bago;27,5;29,16;82;7;151;1557;27
2024-07-11;Bago;25,6;17,14;89;6;152;1590;28
2024-07-12;Bago;26,3;15,85;86;6;169;1709;29
2024-07-13;Bago;25,8;8,07;89;6;175;1766;30
2024-07-14;Bago;25,3;22,77;92;6;176;1793;31
2024-07-15;Bago;26,6;14,49;86;6;179;1990;32
2024-07-16;Bago;27,4;11,46;82;7;186;2009;33
2024-07-17;Bago;26,7;12,49;86;6;197;2337;34
2024-07-18;Bago;25,9;18,74;91;6;202;2448;35
2024-07-19;Bago;24,7;47,4;96;6;208;2510;36
2024-07-20;Bago;24,9;21,17;94;6;213;2534;37
2024-07-21;Bago;25,2;19,03;93;6;217;2756;38
2024-07-22;Bago;24,4;15,15;95;5;218;2757;39
2024-07-23;Bago;24,9;7,3;93;6;223;2831;40
2024-07-24;Bago;25,2;32,55;93;6;229;2864;41
2024-07-25;Bago;25,1;20,28;93;6;230;3180;42
2024-07-26;Bago;25;24,54;95;6;14;67;1
2024-07-27;Bago;25;12,77;95;6;15;83;2
2024-07-28;Bago;25,5;16,86;92;6;22;97;3
2024-07-29;Bago;25,1;5,67;91;6;27;130;4
2024-07-30;Bago;25,5;11,08;90;6;31;153;5
2024-07-31;Bago;25,3;13,36;92;6;35;163;6
2024-08-01;Bago;24,7;24,14;94;6;35;219;7
2024-08-02;Bago;24,4;9,06;95;6;44;257;8
2024-08-03;Bago;25,4;8,51;90;6;50;284;9
2024-08-04;Bago;26;76,81;89;6;52;335;10
2024-08-05;Bago;26;28,53;89;6;59;375;11
2024-08-06;Bago;24,7;16,92;95;6;60;417;12
2024-08-07;Bago;25,5;23,55;91;6;65;439;13
2024-08-08;Bago;27;17,31;82;7;70;554;14
2024-08-09;Bago;27,9;7,48;80;7;81;630;15
2024-08-10;Bago;27,7;8,88;83;7;84;661;16
2024-08-11;Bago;28,2;12,09;81;7;90;697;17
2024-08-12;Bago;28;14,32;82;7;99;724;18
2024-08-13;Bago;26,3;14,53;89;6;101;803;19
2024-08-14;Bago;26,6;9,5;84;6;107;873;20
2024-08-15;Bago;28,1;6,51;79;7;113;1030;21
2024-08-16;Bago;28,1;25,31;82;7;119;1120;22
2024-08-17;Bago;28,1;19,54;81;7;122;1200;23
2021-01-01;Hmawbi;26,1;0;57;8;15;57;1
2021-01-02;Hmawbi;25,4;0;60;8;15;86;2
2021-01-03;Hmawbi;25,7;0;61;8;19;104;3
2021-01-04;Hmawbi;26,6;0;54;8;22;137;4
2021-01-05;Hmawbi;26,8;0;55;8;27;145;5
2021-01-06;Hmawbi;27,5;0;52;8;32;171;6
2021-01-07;Hmawbi;28,5;0;54;8;36;200;7
2021-01-08;Hmawbi;28,3;0;53;8;37;253;8
2021-01-09;Hmawbi;28;0;58;8;46;287;9
2021-01-10;Hmawbi;27,7;0;64;8;48;315;10
2021-01-11;Hmawbi;27,5;0;63;8;52;348;11
2021-01-12;Hmawbi;26,3;0,1;61;7;56;411;12
2021-01-13;Hmawbi;25,2;0;60;6;69;467;13
2021-01-14;Hmawbi;25,7;0,2;60;7;73;527;14
2021-01-15;Hmawbi;24,9;0;58;8;74;563;15
2021-01-16;Hmawbi;24,2;0;63;8;80;656;16
2021-01-17;Hmawbi;25;0;57;8;92;669;17
2021-01-18;Hmawbi;25,4;0;48;8;99;734;18
2021-01-19;Hmawbi;25,4;0;54;8;100;899;19
2021-01-20;Hmawbi;25,5;0;63;8;111;951;20
2021-01-21;Hmawbi;25,5;0;62;8;115;1012;21
2021-01-22;Hmawbi;25,5;0;62;8;123;1097;22
2021-01-23;Hmawbi;25,6;0;55;8;126;1186;23
2021-01-24;Hmawbi;25,2;0;49;8;138;1218;24
2021-01-25;Hmawbi;26,1;0;48;8;144;1278;25
2021-01-26;Hmawbi;26,1;0;40;8;146;1327;26
2021-01-27;Hmawbi;27,4;0;39;8;148;1555;27
2021-01-28;Hmawbi;28,4;0;42;8;164;1622;28
2021-01-29;Hmawbi;28,3;0,3;45;8;168;1818;29
2021-01-30;Hmawbi;27,3;0,9;57;7;175;1832;30
2021-01-31;Hmawbi;27,2;0;44;8;180;2031;31
2021-02-01;Hmawbi;27,1;0;37;8;186;2106;32
2021-02-02;Hmawbi;26,4;0;34;8;190;2173;33
2021-02-03;Hmawbi;26,6;0;32;8;191;2326;34
2021-02-04;Hmawbi;28;0;32;9;204;2364;35
2021-02-05;Hmawbi;28;0;45;9;206;2469;36
2021-02-06;Hmawbi;28;0;49;8;212;2655;37
2021-02-07;Hmawbi;28;0;51;8;213;2779;38
2021-02-08;Hmawbi;26,5;0;41;7;215;2873;39
2021-02-09;Hmawbi;26;0;39;8;217;2909;40
2021-02-10;Hmawbi;25,7;0;35;8;226;2979;41
2021-02-11;Hmawbi;26,1;0;43;8;227;3038;42
2021-02-12;Hmawbi;25,8;0;54;8;14;68;1
2021-02-13;Hmawbi;26,4;0;54;8;16;86;2
2021-02-14;Hmawbi;26,1;0;53;8;22;93;3
2021-02-15;Hmawbi;25,8;0;58;8;25;126;4
2021-02-16;Hmawbi;25,5;0;58;8;27;158;5
2021-02-17;Hmawbi;26,9;0;54;8;34;189;6
2021-02-18;Hmawbi;27,8;0,1;51;7;35;225;7
2021-02-19;Hmawbi;28,2;0;51;8;43;239;8
2021-02-20;Hmawbi;28,5;0;50;8;48;285;9
2021-02-21;Hmawbi;28,9;0;48;8;49;316;10
2021-02-22;Hmawbi;29,1;0;46;9;54;381;11
2021-02-23;Hmawbi;29,5;0;44;9;63;453;12
2021-02-24;Hmawbi;28,9;0;43;9;64;495;13
2021-02-25;Hmawbi;27,5;0;57;9;66;562;14
2021-02-26;Hmawbi;27,3;0;66;9;80;622;15
2021-02-27;Hmawbi;28,2;0;59;9;83;674;16
2021-02-28;Hmawbi;28,2;0;54;9;90;678;17
2021-03-01;Hmawbi;28;0;55;9;97;761;18
2021-03-02;Hmawbi;28,8;0;51;9;101;783;19
2021-03-03;Hmawbi;28,8;0;46;9;113;942;20
2021-03-04;Hmawbi;29,6;0;45;9;119;1082;21
2021-03-05;Hmawbi;29,7;0;43;9;120;1096;22
2021-03-06;Hmawbi;29,1;0;40;9;120;1184;23
2021-03-07;Hmawbi;29,7;0;34;9;130;1337;24
2021-03-08;Hmawbi;29,7;0;32;9;144;1422;25
2021-03-09;Hmawbi;29,6;0;33;9;150;1517;26
2021-03-10;Hmawbi;29,5;0;43;9;154;1633;27
2021-03-11;Hmawbi;30,3;0;41;9;164;1683;28
2021-03-12;Hmawbi;31,2;0;30;9;167;1822;29
2021-03-13;Hmawbi;31,2;0;32;9;168;1840;30
2021-03-14;Hmawbi;30,3;0;36;9;168;1935;31
2021-03-15;Hmawbi;30,4;0;43;9;185;2140;32
2021-03-16;Hmawbi;29,7;0;41;9;188;2189;33
2021-03-17;Hmawbi;29,9;0;51;9;191;2257;34
2021-03-18;Hmawbi;30,2;0;46;9;194;2396;35
2021-03-19;Hmawbi;30,8;0;41;9;196;2479;36
2021-03-20;Hmawbi;30,9;0;41;9;213;2618;37
2021-03-21;Hmawbi;30,8;0;48;9;213;2741;38
2021-03-22;Hmawbi;30,8;0;48;9;221;2807;39
2021-03-23;Hmawbi;31;1,9;51;8;222;2895;40
2021-03-24;Hmawbi;31,4;0;46;9;229;2981;41
2021-03-25;Hmawbi;31,6;0;48;9;233;3100;42
2021-03-26;Hmawbi;31,7;0;49;9;12;56;1
2021-03-27;Hmawbi;31,7;0;48;9;15;75;2
2021-03-28;Hmawbi;31,4;0;51;9;19;101;3
2021-03-29;Hmawbi;31,5;0;42;9;26;135;4
2021-03-30;Hmawbi;29,9;0;53;8;27;135;5
2021-03-31;Hmawbi;30,9;0;52;9;31;190;6
2021-04-01;Hmawbi;31,2;0;54;9;32;203;7
2021-04-02;Hmawbi;28,8;0;62;8;41;258;8
2021-04-03;Hmawbi;29,1;0;57;7;42;304;9
2021-04-04;Hmawbi;29,4;24,4;45;7;54;342;10
2021-04-05;Hmawbi;27,9;9,4;47;7;56;348;11
2021-04-06;Hmawbi;27,5;13,7;61;7;56;409;12
2021-04-07;Hmawbi;28,9;1,4;58;7;67;472;13
2021-04-08;Hmawbi;29,7;1,1;57;7;69;479;14
2021-04-09;Hmawbi;30,2;0;54;9;74;632;15
2021-04-10;Hmawbi;30,4;0;50;9;87;683;16
